site_id,unit_id,read_date,salinity_ppt,dissolved_oxygen_mg_l,ph,secchi_depth_m,water_depth_m,water_temp_c,air_temp_c,year,month
BAY,NAN,2018-05-25,2.3,6.9,6.5,0.4,0.9,25.0,,2018,5
BAY,NAN,2018-06-14,0.1,5.6,7.0,0.5,0.9,24.0,,2018,6
BAY,NAN,2018-06-27,,6.0,7.0,0.4,0.8,24.0,,2018,6
BAY,NAN,2018-07-18,2.6,6.2,7.0,0.6,0.9,26.0,,2018,7
BAY,NAN,2018-08-01,1.9,3.8,7.0,0.5,1.2,26.0,,2018,8
BAY,NAN,2018-08-14,2.1,6.0,7.0,0.5,0.9,26.0,,2018,8
BAY,NAN,2018-09-04,1.9,6.2,7.5,0.4,0.7,28.0,,2018,9
BAY,NAN,2018-09-20,1.6,4.2,7.0,0.4,1.0,25.0,,2018,9
A,NAN,2019-04-24,,,,,,,,2019,4
A,NAN,2019-05-08,0.0,,7.0,0.4,0.9,27.0,,2019,5
A,NAN,2019-05-23,0.0,4.9,7.0,0.4,0.6,25.0,,2019,5
A,NAN,2019-06-05,2.0,,8.0,0.6,0.8,28.0,,2019,6
A,NAN,2019-07-03,0.0,,7.0,0.7,0.8,33.0,,2019,7
A,NAN,2019-08-06,,,7.5,0.7,0.9,31.0,,2019,8
A,NAN,2019-08-20,0.0,3.6,7.0,0.5,0.5,28.0,,2019,8
A,NAN,2019-09-03,0.0,,7.0,0.8,1.0,28.0,,2019,9
A,NAN,2019-09-18,0.0,4.6,7.0,0.6,0.6,23.0,,2019,9
A,NAN,2019-10-11,0.0,,7.0,0.6,0.6,19.0,,2019,10
A,NAN,2019-10-23,0.0,5.9,7.0,0.5,1.0,20.0,,2019,10
B,NAN,2019-04-24,0.2,7.0,,0.5,0.5,23.0,,2019,4
B,NAN,2019-05-08,0.0,,6.5,0.1,0.1,28.0,,2019,5
B,NAN,2019-05-23,0.0,4.1,7.0,0.3,0.3,27.0,,2019,5
B,NAN,2019-06-05,2.0,,9.0,0.2,0.2,27.0,,2019,6
B,NAN,2019-07-03,0.0,,7.5,0.1,0.1,33.0,,2019,7
B,NAN,2019-08-06,0.0,,7.5,0.1,0.1,31.0,,2019,8
B,NAN,2019-08-20,0.0,,7.0,0.1,0.1,31.0,,2019,8
B,NAN,2019-09-03,0.1,,7.0,0.1,0.1,30.0,,2019,9
B,NAN,2019-09-18,0.0,4.7,6.5,0.2,0.2,23.0,,2019,9
B,NAN,2019-10-11,0.0,,7.0,0.1,0.1,20.0,,2019,10
B,NAN,2019-10-23,0.0,4.6,6.5,0.2,0.2,20.0,,2019,10
D,NAN,2019-04-24,0.0,,6.5,0.6,0.14,22.0,,2019,4
D,NAN,2019-05-08,0.24,4.8,6.5,0.7,0.13,24.0,,2019,5
D,NAN,2019-11-05,0.0,,6.5,9.0,12.0,27.0,,2019,11
D,NAN,2019-06-05,0.0,4.1,7.0,0.6,1.1,15.0,,2019,6
D,NAN,2019-07-03,0.0,5.9,7.0,0.4,1.1,28.0,,2019,7
D,NAN,2019-08-06,0.0,3.6,6.5,0.7,1.2,25.0,,2019,8
D,NAN,2019-08-20,,,6.5,1.2,0.5,27.0,,2019,8
D,NAN,2019-09-03,0.0,5.5,7.0,0.5,1.2,28.0,,2019,9
D,NAN,2019-09-18,0.0,,7.0,0.5,1.0,23.0,,2019,9
D,NAN,2019-10-11,0.0,,6.5,0.9,1.0,20.0,,2019,10
D,NAN,2019-10-23,0.0,,6.5,0.9,1.0,20.0,,2019,10
BAY,NAN,2019-04-24,0.7,4.0,6.5,0.3,1.0,22.0,,2019,4
BAY,NAN,2019-05-08,0.8,5.3,7.0,0.4,0.7,22.0,,2019,5
BAY,NAN,2019-05-23,0.8,6.9,7.0,0.4,0.9,22.0,,2019,5
BAY,NAN,2019-06-05,9.0,4.2,8.0,0.4,0.9,24.0,,2019,6
BAY,NAN,2019-07-03,0.0,6.5,7.5,0.4,0.9,26.0,,2019,7
BAY,NAN,2019-08-06,0.01,4.4,7.5,0.4,0.8,25.0,,2019,8
BAY,NAN,2019-08-20,0.0,4.0,7.0,0.4,1.0,26.0,,2019,8
BAY,NAN,2019-09-03,0.0,4.5,9.0,0.4,0.9,27.0,,2019,9
BAY,NAN,2019-09-18,0.5,4.1,7.5,0.4,0.4,22.8,,2019,9
BAY,NAN,2019-10-11,0.1,6.0,,0.3,0.3,19.0,,2019,10
BAY,NAN,2019-10-23,0.5,6.2,7.0,0.5,0.9,19.0,,2019,10
A,NAN,2019-02-06,0.0,,6.5,0.1,0.5,15.0,,2019,2
A,NAN,2019-02-28,0.0,10.0,7.0,0.4,1.3,10.0,,2019,2
A,NAN,2019-03-14,0.0,,6.5,0.7,1.2,15.0,,2019,3
A,NAN,2019-03-26,0.0,7.0,6.5,0.0,0.4,11.0,,2019,3
D,NAN,2019-05-23,0.0,,6.5,0.9,1.2,27.0,,2019,5
B,NAN,2019-02-06,0.0,,6.5,0.2,0.2,15.0,,2019,2
B,NAN,2019-02-28,0.0,8.7,6.5,0.4,0.4,10.0,,2019,2
B,NAN,2019-03-14,0.0,,6.5,0.4,0.4,15.0,,2019,3
B,NAN,2019-03-26,0.0,9.5,7.0,0.3,0.3,12.0,,2019,3
B,NAN,2019-04-10,0.2,,7.0,0.2,0.2,19.0,,2019,4
D,NAN,2019-02-06,0.0,10.0,6.5,1.0,1.5,13.0,,2019,2
D,NAN,2019-02-28,0.0,,6.5,1.0,1.5,13.0,,2019,2
D,NAN,2019-03-14,0.0,8.3,6.5,1.0,1.4,16.0,,2019,3
D,NAN,2019-03-26,0.0,,6.5,0.9,1.4,14.0,,2019,3
D,NAN,2019-04-10,0.0,6.7,6.5,0.9,1.4,20.0,,2019,4
BAY,NAN,2019-02-06,0.0,6.0,7.0,0.4,0.6,15.0,,2019,2
BAY,NAN,2019-02-28,0.7,10.0,6.5,0.4,0.6,12.0,,2019,2
BAY,NAN,2019-03-14,0.6,8.7,6.5,0.4,0.8,15.0,,2019,3
BAY,NAN,2019-04-26,0.6,10.0,6.5,0.1,0.4,12.0,,2019,4
BAY,NAN,2019-04-10,0.0,7.4,6.5,0.2,0.7,19.0,,2019,4
A,NAN,2015-08-13,0.0,,7.5,0.5,0.6,27.0,,2015,8
A,NAN,2015-08-27,0.0,5.7,7.0,0.2,0.4,25.0,,2015,8
A,NAN,2015-09-09,0.0,10.0,7.5,0.2,0.2,29.0,,2015,9
A,NAN,2015-09-22,0.0,,7.5,0.7,0.7,25.0,,2015,9
B,NAN,2015-08-13,0.0,,7.0,0.2,0.2,27.0,,2015,8
B,NAN,2015-08-27,0.0,3.2,8.5,0.2,0.2,23.0,,2015,8
B,NAN,2015-09-09,0.0,,7.5,0.8,0.8,28.0,,2015,9
B,NAN,2015-09-22,0.0,2.3,8.0,0.3,0.3,24.0,,2015,9
D,NAN,2015-08-13,0.0,6.1,6.0,0.9,1.1,27.0,,2015,8
D,NAN,2015-08-27,0.0,,7.0,0.8,1.0,24.0,,2015,8
D,NAN,2015-09-09,0.0,4.8,7.0,0.6,0.9,28.0,,2015,9
D,NAN,2015-09-22,0.0,,7.0,0.7,0.9,24.0,,2015,9
BAY,NAN,2015-08-13,0.0,6.3,9.0,0.4,0.4,26.0,,2015,8
BAY,NAN,2015-08-27,0.0,5.0,8.5,0.4,0.7,23.0,,2015,8
A,NAN,2018-10-11,0.0,,6.5,0.4,0.4,27.0,,2018,10
A,NAN,2018-10-24,0.0,6.6,6.5,0.2,0.7,15.0,,2018,10
A,NAN,2019-10-28,0.1,,6.5,0.7,1.0,13.0,,2019,10
A,NAN,2018-11-07,0.0,,6.5,0.6,0.6,20.0,,2018,11
A,NAN,2018-12-11,0.0,,6.5,0.8,1.2,11.0,,2018,12
B,NAN,2018-10-11,0.0,,6.5,0.1,0.1,27.0,,2018,10
B,NAN,2018-10-24,0.1,6.7,6.5,0.2,0.2,15.0,,2018,10
B,NAN,2018-10-28,0.1,5.0,7.0,0.4,0.5,13.0,,2018,10
B,NAN,2018-11-07,,0.0,7.0,0.2,0.2,20.0,,2018,11
B,NAN,2018-12-11,0.0,,6.5,0.4,0.4,9.0,,2018,12
D,NAN,2018-10-11,0.0,6.0,6.5,0.7,1.2,26.0,,2018,10
D,NAN,2018-10-24,0.0,,6.5,0.6,1.3,16.0,,2018,10
D,NAN,2018-10-28,0.0,,6.5,1.1,1.2,13.0,,2018,10
D,NAN,2018-11-07,0.0,6.9,6.5,0.9,1.3,20.0,,2018,11
D,NAN,2018-12-11,0.0,,6.5,1.2,1.4,11.0,,2018,12
BAY,NAN,2018-10-11,1.9,5.0,7.0,4.0,1.2,25.0,,2018,10
BAY,NAN,2018-10-24,0.0,9.0,7.0,0.3,0.6,18.0,,2018,10
BAY,NAN,2018-10-28,0.9,2.9,7.0,0.4,0.9,13.0,,2018,10
BAY,NAN,2018-11-07,1.7,,7.0,0.45,0.9,20.0,,2018,11
BAY,NAN,2018-12-11,0.1,,7.0,0.1,0.1,10.0,,2018,12
